ENGINE_RUN_TIME,ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,FUEL_AIR_COMMANDED_EQUIV_RATIO,ABSOLUTE_BAROMETRIC_PRESSURE,RELATIVE_THROTTLE_POSITION,INTAKE_AIR_TEMP,TIMING_ADVANCE,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,CONTROL_MODULE_VOLTAGE,COMMANDED_EVAPORATIVE_PURGE,TIME_RUN_WITH_MIL_ON,TIME_SINCE_TROUBLE_CODES_CLEARED,DISTANCE_TRAVELED_WITH_MIL_ON,WARM_UPS_SINCE_CODES_CLEARED,Anomaly
1364.0,27.0,20.0,34.509804,86.0,-0.78125,-0.78125,35.0,35.294117,52.156864,22.352942,38.039215,19.607843,0.0,100.0,2.745098,38.0,21.0,434.399994,286.200012,13.964,0.0,0.0,7844.0,0.0,255.0,,False
1364.0,27.0,20.0,34.509804,86.0,-0.78125,-0.78125,35.0,35.294117,52.156864,22.352942,38.431374,20.0,0.0,100.0,2.745098,38.0,21.0,434.399994,286.200012,13.964,0.0,0.0,7844.0,0.0,255.0,,False
1417.0,30.0,20.0,33.725491,86.0,-0.78125,-7.8125,33.0,35.294117,52.156864,22.352942,38.431374,20.0,0.0,100.0,2.745098,38.0,22.0,434.399994,286.200012,13.964,0.0,0.0,7844.0,0.0,255.0,,False
1417.0,30.0,20.0,33.725491,86.0,-0.78125,-7.8125,33.0,32.941177,52.156864,22.352942,38.431374,20.0,0.0,100.0,2.745098,38.0,22.0,434.399994,286.200012,13.964,0.0,0.0,7844.0,0.0,255.0,,False
1417.0,30.0,20.0,33.725491,86.0,-0.78125,-7.8125,33.0,32.941177,52.156864,21.960785,38.039215,19.607843,0.0,100.0,2.745098,38.0,22.0,436.899994,288.299988,13.964,0.0,0.0,7844.0,0.0,255.0,,False
1417.0,30.0,20.0,33.725491,86.0,-0.78125,-7.8125,33.0,32.941177,52.156864,21.960785,38.039215,19.607843,0.0,100.0,2.745098,38.0,22.0,436.899994,288.299988,13.964,0.0,0.0,7844.0,0.0,255.0,,False
1438.25,30.0,17.254902,20.392157,86.0,-3.90625,-3.125,20.0,32.941177,52.156864,21.960785,38.039215,19.607843,0.0,100.0,2.745098,38.0,5.0,436.899994,288.299988,13.964,0.0,0.0,7844.0,0.0,255.0,,False
1438.25,30.0,17.254902,20.392157,86.0,-3.90625,-3.125,20.0,35.294117,52.156864,21.960785,38.039215,19.607843,0.0,100.0,2.745098,38.0,5.0,436.899994,288.299988,13.964,0.0,0.0,7844.0,0.0,255.0,,False
1438.25,30.0,17.254902,20.392157,86.0,-3.90625,-3.125,20.0,35.294117,51.372547,21.17647,37.254902,18.82353,0.0,100.0,1.960784,38.0,5.0,438.0,290.100006,13.964,0.0,0.0,7844.0,0.0,255.0,,False
1438.25,30.0,17.254902,40.392159,86.0,-0.78125,1.5625,20.0,35.294117,51.372547,21.17647,37.254902,18.82353,0.0,100.0,1.960784,38.0,5.0,438.0,290.100006,13.964,0.0,0.0,7844.0,0.0,255.0,,False
1391.25,29.0,21.17647,40.392159,86.0,-0.78125,1.5625,42.0,35.294117,51.372547,21.17647,37.254902,18.82353,0.0,100.0,1.960784,38.0,20.0,438.0,290.100006,13.964,0.0,0.0,7844.0,0.0,255.0,,False
1391.25,29.0,21.17647,40.392159,86.0,-0.78125,1.5625,42.0,36.07843,51.372547,21.17647,37.254902,18.82353,0.0,100.0,1.960784,38.0,20.0,438.799988,292.0,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1391.25,29.0,21.17647,40.392159,86.0,-0.78125,1.5625,42.0,36.07843,54.117645,21.960785,38.039215,21.568628,0.0,100.0,4.313725,38.0,20.0,438.799988,292.0,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1410.0,30.0,20.0,43.137257,86.0,-0.78125,-8.59375,44.0,36.07843,54.117645,21.960785,38.039215,21.568628,0.0,100.0,4.313725,38.0,19.0,438.799988,292.0,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1410.0,30.0,20.0,43.137257,86.0,-0.78125,-8.59375,44.0,35.686275,54.117645,21.960785,38.039215,21.568628,0.0,100.0,4.313725,38.0,19.0,438.799988,292.0,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1410.0,30.0,20.0,43.137257,86.0,-0.78125,-8.59375,44.0,35.686275,50.980392,17.647058,33.725491,21.568628,0.0,100.0,0.0,38.0,19.0,439.799988,293.200012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1410.0,30.0,20.0,43.137257,86.0,-0.78125,-8.59375,44.0,35.686275,50.980392,17.647058,33.725491,18.82353,0.0,100.0,0.0,38.0,19.0,439.799988,293.200012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1327.25,28.0,20.0,27.450981,86.0,-3.90625,-4.6875,30.0,35.686275,50.980392,17.647058,33.725491,18.82353,0.0,100.0,0.0,38.0,6.0,439.799988,293.200012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1327.25,28.0,20.0,27.450981,86.0,-3.90625,-4.6875,30.0,38.431374,50.980392,17.647058,33.725491,18.82353,0.0,100.0,0.0,38.0,6.0,439.799988,293.200012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1327.25,28.0,20.0,27.450981,86.0,-3.90625,-4.6875,30.0,38.431374,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.392157,38.0,6.0,441.600006,295.299988,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1327.25,28.0,20.0,27.843138,86.0,-3.90625,-5.46875,30.0,38.431374,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.392157,38.0,6.0,441.600006,295.299988,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1269.5,28.0,19.607843,27.843138,86.0,-3.90625,-5.46875,30.0,38.431374,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.392157,38.0,11.0,441.600006,295.299988,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1269.5,28.0,19.607843,27.843138,86.0,-3.90625,-5.46875,30.0,40.784313,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.392157,38.0,11.0,443.299988,297.299988,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1269.5,28.0,19.607843,27.843138,86.0,-3.90625,-5.46875,30.0,40.784313,53.725491,20.784313,36.862743,20.392157,0.0,100.0,1.960784,38.0,11.0,443.299988,297.299988,13.789,0.0,0.0,7844.0,0.0,255.0,,False
1282.0,26.0,19.607843,44.313725,86.0,-0.78125,-4.6875,45.0,40.784313,53.725491,20.784313,36.862743,20.392157,0.0,100.0,1.960784,38.0,18.0,443.299988,297.299988,13.789,0.0,0.0,7844.0,0.0,255.0,,False
1282.0,26.0,20.784313,44.313725,86.0,-0.78125,-4.6875,45.0,40.784313,53.725491,20.784313,36.862743,20.392157,0.0,100.0,1.960784,38.0,18.0,443.299988,297.299988,13.789,0.0,0.0,7844.0,0.0,255.0,,False
1282.0,26.0,20.784313,44.313725,86.0,-0.78125,-4.6875,45.0,42.35294,50.980392,16.078432,36.862743,20.392157,0.0,100.0,0.0,38.0,18.0,445.299988,299.299988,13.769,0.0,0.0,7844.0,0.0,255.0,,False
1282.0,26.0,20.784313,44.313725,86.0,-0.78125,-4.6875,45.0,42.35294,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,38.0,18.0,445.299988,299.299988,13.769,0.0,0.0,7844.0,0.0,255.0,,False
1215.5,26.0,18.82353,28.627451,86.0,-3.90625,-1.5625,29.0,42.35294,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,38.0,5.0,445.299988,299.299988,13.769,0.0,0.0,7844.0,0.0,255.0,,False
1215.5,26.0,18.82353,28.627451,86.0,-3.90625,-1.5625,29.0,42.35294,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,38.0,5.0,445.299988,299.299988,13.769,0.0,0.0,7844.0,0.0,255.0,,False
1215.5,26.0,18.82353,28.627451,86.0,-3.90625,-1.5625,29.0,42.35294,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,38.0,5.0,446.200012,300.200012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1215.5,26.0,18.82353,30.588236,86.0,-3.90625,-3.125,29.0,42.35294,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,38.0,5.0,446.200012,300.200012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1132.0,24.0,18.82353,30.588236,86.0,-3.90625,-3.125,31.0,42.35294,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,38.0,2.0,446.200012,300.200012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1132.0,24.0,18.82353,30.588236,86.0,-3.90625,-3.125,31.0,38.039215,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,38.0,2.0,447.5,301.799988,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1132.0,24.0,18.82353,30.588236,86.0,-3.90625,-3.125,31.0,38.039215,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,38.0,2.0,447.5,301.799988,13.886,0.0,0.0,7844.0,0.0,255.0,,False
1009.25,23.0,18.82353,32.941177,86.0,-3.90625,-2.34375,34.0,38.039215,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,38.0,1.0,447.5,301.799988,13.886,0.0,0.0,7844.0,0.0,255.0,,False
1009.25,23.0,21.17647,32.941177,86.0,-3.90625,-2.34375,34.0,38.039215,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,39.0,1.0,447.5,301.799988,13.886,0.0,0.0,7844.0,0.0,255.0,,False
1009.25,23.0,21.17647,32.941177,86.0,-3.90625,-2.34375,34.0,40.784313,56.862743,16.078432,31.764706,18.82353,0.0,100.0,4.705883,39.0,1.0,449.100006,303.5,13.691,0.0,0.0,7844.0,0.0,255.0,,False
1009.25,23.0,21.17647,32.941177,86.0,-3.90625,-2.34375,34.0,40.784313,56.862743,24.313726,40.392159,23.529411,0.0,100.0,4.705883,39.0,1.0,449.100006,303.5,13.691,0.0,0.0,7844.0,0.0,255.0,,False
1202.25,23.0,23.137255,70.588234,86.0,-2.34375,-3.125,70.0,40.784313,56.862743,24.313726,40.392159,23.529411,0.0,100.0,4.705883,38.0,8.0,449.100006,303.5,13.691,0.0,0.0,7844.0,0.0,255.0,,False
1202.25,23.0,23.137255,70.588234,86.0,-2.34375,-3.125,70.0,53.725491,56.862743,24.313726,40.392159,23.529411,0.0,100.0,4.705883,38.0,8.0,449.100006,303.5,13.691,0.0,0.0,7844.0,0.0,255.0,,False
1202.25,23.0,23.137255,70.588234,86.0,-2.34375,-3.125,70.0,53.725491,56.470589,23.921568,40.0,23.137255,0.0,100.0,4.313725,38.0,8.0,453.200012,306.600006,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1202.25,23.0,23.137255,61.176472,86.0,-2.34375,-3.125,70.0,53.725491,56.470589,23.921568,40.0,23.137255,0.0,100.0,4.313725,38.0,8.0,453.200012,306.600006,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1408.5,27.0,22.745098,61.176472,86.0,-3.125,-3.90625,60.0,53.725491,56.470589,23.921568,40.0,23.137255,0.0,100.0,4.313725,38.0,16.0,453.200012,306.600006,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1408.5,27.0,22.745098,61.176472,86.0,-3.125,-3.90625,60.0,33.333332,56.470589,23.921568,40.0,23.137255,0.0,100.0,4.313725,38.0,16.0,456.0,306.600006,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1408.5,27.0,22.745098,61.176472,86.0,-3.125,-3.90625,60.0,33.333332,54.901962,22.745098,38.823528,21.960785,0.0,100.0,3.137255,38.0,16.0,456.0,308.700012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1504.5,31.0,22.745098,47.058823,87.0,-1.5625,-4.6875,47.0,33.333332,54.901962,22.745098,38.823528,21.960785,0.0,100.0,3.137255,38.0,16.0,456.0,308.700012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1504.5,31.0,21.568628,47.058823,87.0,-1.5625,-4.6875,47.0,33.333332,54.901962,22.745098,38.823528,21.960785,0.0,100.0,3.137255,38.0,20.0,456.0,308.700012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1504.5,31.0,21.568628,47.058823,87.0,-1.5625,-4.6875,47.0,33.333332,54.901962,22.745098,38.823528,21.960785,0.0,100.0,2.352941,38.0,20.0,462.100006,313.200012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1504.5,31.0,21.568628,47.058823,87.0,-1.5625,-4.6875,47.0,33.333332,54.509804,21.960785,38.039215,21.568628,0.0,100.0,2.352941,38.0,20.0,462.100006,313.200012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1489.0,31.0,18.82353,30.588236,87.0,-3.90625,-6.25,26.0,33.333332,54.509804,21.960785,38.039215,21.568628,0.0,100.0,2.352941,38.0,21.0,462.100006,313.200012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1489.0,31.0,18.82353,30.588236,87.0,-3.90625,-6.25,26.0,35.686275,54.509804,21.960785,38.039215,21.568628,0.0,100.0,2.352941,38.0,21.0,462.100006,313.200012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1489.0,31.0,18.82353,30.588236,87.0,-3.90625,-6.25,26.0,35.686275,51.764706,19.607843,35.294117,19.607843,0.0,100.0,0.784314,38.0,21.0,467.5,317.700012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1489.0,31.0,18.82353,30.588236,87.0,-3.90625,-6.25,26.0,35.686275,51.764706,19.607843,35.294117,19.607843,0.0,100.0,0.784314,38.0,21.0,467.5,317.700012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1439.75,31.0,19.607843,30.588236,87.0,-1.5625,-1.5625,31.0,35.686275,51.764706,19.607843,35.294117,19.607843,0.0,100.0,0.784314,38.0,23.0,467.5,317.700012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1439.75,31.0,19.607843,30.588236,87.0,-1.5625,-1.5625,31.0,37.254902,51.764706,19.607843,35.294117,19.607843,0.0,100.0,0.784314,38.0,23.0,471.600006,317.700012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1439.75,31.0,19.607843,30.588236,87.0,-1.5625,-1.5625,31.0,37.254902,52.156864,19.607843,35.294117,19.607843,0.0,100.0,0.784314,38.0,23.0,471.600006,321.399994,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1402.25,31.0,19.607843,31.372549,87.0,-2.34375,-5.46875,32.0,37.254902,52.156864,19.607843,35.294117,19.607843,0.0,100.0,0.784314,38.0,23.0,471.600006,321.399994,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1402.25,30.0,19.607843,31.372549,87.0,-2.34375,-5.46875,32.0,37.254902,52.156864,19.607843,35.294117,19.607843,0.0,100.0,0.784314,38.0,22.0,471.600006,321.399994,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1402.25,30.0,19.607843,31.372549,87.0,-2.34375,-5.46875,32.0,36.862743,52.156864,19.607843,35.294117,19.607843,0.0,100.0,0.784314,38.0,22.0,473.200012,323.0,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1402.25,30.0,19.607843,31.372549,87.0,-2.34375,-5.46875,32.0,36.862743,52.549019,20.0,36.07843,20.0,0.0,100.0,0.784314,38.0,22.0,473.200012,323.0,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1376.5,29.0,20.784313,37.64706,87.0,-0.78125,-6.25,38.0,36.862743,52.549019,20.0,36.07843,20.0,0.0,100.0,0.784314,38.0,20.0,473.200012,323.0,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1376.5,29.0,20.784313,37.64706,87.0,-0.78125,-6.25,38.0,35.686275,52.549019,20.0,36.07843,20.0,0.0,100.0,0.784314,38.0,20.0,473.200012,323.0,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1376.5,29.0,20.784313,37.64706,87.0,-0.78125,-6.25,38.0,35.686275,52.941177,20.784313,36.470589,20.392157,0.0,100.0,1.568627,38.0,20.0,476.200012,326.0,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1376.5,29.0,20.784313,37.64706,87.0,-0.78125,-6.25,38.0,35.686275,52.941177,20.784313,36.470589,20.392157,0.0,100.0,1.568627,38.0,20.0,476.200012,326.0,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1362.5,29.0,20.392157,38.431374,87.0,-2.34375,-3.125,37.0,35.686275,52.941177,20.784313,36.470589,20.392157,0.0,100.0,1.568627,38.0,20.0,476.200012,326.0,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1362.5,29.0,20.392157,38.431374,87.0,-2.34375,-3.125,37.0,36.862743,52.941177,20.784313,36.470589,20.392157,0.0,100.0,1.568627,38.0,20.0,478.900024,326.0,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1362.5,29.0,20.392157,38.431374,87.0,-2.34375,-3.125,37.0,36.862743,52.549019,20.392157,36.07843,20.392157,0.0,100.0,1.176471,38.0,20.0,478.900024,328.899994,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1362.5,29.0,20.392157,35.294117,87.0,-3.125,0.0,36.0,36.862743,52.549019,20.392157,36.07843,20.392157,0.0,100.0,1.176471,38.0,20.0,478.900024,328.899994,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1358.5,28.0,20.0,35.294117,87.0,-3.125,0.0,36.0,36.862743,52.549019,20.392157,36.07843,20.392157,0.0,100.0,1.176471,38.0,21.0,478.900024,328.899994,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1358.5,28.0,20.0,35.294117,87.0,-3.125,0.0,36.0,35.294117,52.549019,20.392157,36.07843,20.392157,0.0,100.0,1.176471,38.0,21.0,481.200012,331.5,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1358.5,28.0,20.0,35.294117,87.0,-3.125,0.0,36.0,35.294117,52.549019,20.0,36.07843,20.0,0.0,100.0,1.176471,38.0,21.0,481.200012,331.5,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1334.25,28.0,20.0,37.254902,87.0,-3.90625,-5.46875,36.0,35.294117,52.549019,20.0,36.07843,20.0,0.0,100.0,1.176471,39.0,20.0,481.200012,331.5,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1334.25,28.0,20.0,37.254902,87.0,-3.90625,-5.46875,36.0,35.294117,52.549019,20.0,36.07843,20.0,0.0,100.0,1.176471,39.0,20.0,481.200012,331.5,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1334.25,28.0,20.0,37.254902,87.0,-3.90625,-5.46875,36.0,35.294117,52.941177,20.392157,36.07843,20.0,0.0,100.0,1.176471,39.0,20.0,482.299988,332.700012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1334.25,28.0,20.0,37.254902,87.0,-3.90625,-5.46875,36.0,35.294117,52.941177,20.392157,36.07843,20.0,0.0,100.0,1.176471,39.0,20.0,482.299988,332.700012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1313.25,29.0,20.0,37.254902,87.0,-3.90625,1.5625,38.0,35.294117,52.941177,20.392157,36.07843,20.0,0.0,100.0,1.176471,39.0,20.0,482.299988,332.700012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1313.25,29.0,20.0,37.254902,87.0,-3.90625,1.5625,38.0,34.509804,52.941177,20.392157,36.07843,20.0,0.0,100.0,1.176471,39.0,20.0,482.299988,332.700012,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1313.25,29.0,20.0,37.254902,87.0,-3.90625,1.5625,38.0,34.509804,50.980392,16.862745,32.156864,18.82353,0.0,100.0,0.0,39.0,20.0,484.299988,334.899994,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1313.25,29.0,20.0,28.235294,87.0,-3.90625,0.78125,38.0,34.509804,50.980392,16.862745,32.156864,18.82353,0.0,100.0,0.0,39.0,20.0,484.299988,334.899994,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1279.5,27.0,18.82353,28.235294,87.0,-3.90625,0.78125,27.0,34.509804,50.980392,16.862745,32.156864,18.82353,0.0,100.0,0.0,39.0,11.0,484.299988,334.899994,13.906,0.0,0.0,7844.0,0.0,255.0,,False
1279.5,27.0,18.82353,28.235294,87.0,-3.90625,0.78125,27.0,35.294117,50.980392,16.862745,32.156864,18.82353,0.0,100.0,0.0,39.0,11.0,485.700012,336.700012,13.964,0.0,0.0,7844.0,0.0,255.0,,False
1279.5,27.0,18.82353,28.235294,87.0,-3.90625,0.78125,27.0,35.294117,48.235294,16.078432,31.764706,16.862745,0.0,100.0,0.0,39.0,11.0,485.700012,336.700012,13.964,0.0,0.0,7844.0,0.0,255.0,,False
1139.0,26.0,17.647058,21.568628,87.0,-3.90625,0.0,23.0,35.294117,48.235294,16.078432,31.764706,16.862745,0.0,100.0,0.0,39.0,-18.0,485.700012,336.700012,13.964,0.0,0.0,7844.0,0.0,255.0,,False
1139.0,26.0,17.647058,21.568628,87.0,-3.90625,0.0,23.0,36.07843,48.235294,16.078432,31.764706,16.862745,0.0,100.0,0.0,39.0,-18.0,485.700012,336.700012,13.964,0.0,0.0,7844.0,0.0,255.0,,False
1139.0,26.0,17.647058,21.568628,87.0,-3.90625,0.0,23.0,36.07843,50.588234,21.17647,37.254902,19.215687,0.0,100.0,1.568627,39.0,-18.0,484.700012,337.799988,13.925,0.0,0.0,7844.0,0.0,255.0,,False
1139.0,26.0,17.647058,21.568628,87.0,-3.90625,0.0,23.0,36.07843,50.588234,21.17647,37.254902,19.215687,0.0,100.0,1.568627,39.0,-18.0,484.700012,337.799988,13.925,0.0,0.0,7844.0,0.0,255.0,,False
1107.75,24.0,19.215687,33.333332,87.0,-3.90625,3.125,34.0,36.07843,50.588234,21.17647,37.254902,19.215687,0.0,100.0,1.568627,40.0,18.0,484.700012,337.799988,13.925,0.0,0.0,7844.0,0.0,255.0,,False
1107.75,24.0,19.215687,33.333332,87.0,-3.90625,3.125,34.0,36.862743,50.588234,21.17647,37.254902,19.215687,0.0,100.0,1.568627,40.0,18.0,484.700012,337.799988,13.925,0.0,0.0,7844.0,0.0,255.0,,False
1107.75,24.0,19.215687,33.333332,87.0,-3.90625,3.125,34.0,36.862743,48.235294,16.078432,31.764706,16.470589,0.0,100.0,0.0,40.0,18.0,484.200012,338.200012,13.945,0.0,0.0,7844.0,0.0,255.0,,False
1107.75,24.0,19.215687,21.17647,87.0,-3.90625,0.0,34.0,36.862743,48.235294,16.078432,31.764706,16.470589,0.0,100.0,0.0,40.0,18.0,484.200012,338.200012,13.945,0.0,0.0,7844.0,0.0,255.0,,False
985.0,22.0,16.470589,21.17647,87.0,-3.90625,0.0,22.0,36.862743,48.235294,16.078432,31.764706,16.470589,0.0,100.0,0.0,40.0,12.0,484.200012,338.200012,13.945,0.0,0.0,7844.0,0.0,255.0,,False
985.0,22.0,16.470589,21.17647,87.0,-3.90625,0.0,22.0,36.07843,48.235294,16.078432,31.764706,16.470589,0.0,100.0,0.0,40.0,12.0,483.099976,338.799988,13.925,0.0,0.0,7844.0,0.0,255.0,,False
985.0,22.0,16.470589,21.17647,87.0,-3.90625,0.0,22.0,36.07843,47.843136,16.078432,31.764706,16.470589,0.0,100.0,0.0,40.0,12.0,483.099976,338.799988,13.925,0.0,0.0,7844.0,0.0,255.0,,False
855.25,21.0,16.470589,25.09804,87.0,-3.90625,-3.125,24.0,36.07843,47.843136,16.078432,31.764706,16.470589,0.0,100.0,0.0,40.0,7.0,483.099976,338.799988,13.925,0.0,0.0,7844.0,0.0,255.0,,False
855.25,21.0,16.470589,25.09804,87.0,-3.90625,-3.125,24.0,36.07843,47.843136,16.078432,31.764706,16.470589,0.0,100.0,0.0,40.0,7.0,483.099976,338.799988,13.925,0.0,0.0,7844.0,0.0,255.0,,False
855.25,21.0,16.470589,25.09804,87.0,-3.90625,-3.125,24.0,36.07843,47.843136,16.078432,31.764706,16.470589,0.0,100.0,0.0,40.0,7.0,481.799988,339.0,13.925,0.0,0.0,7844.0,0.0,255.0,,False
855.25,21.0,16.470589,25.09804,87.0,-3.90625,-3.125,24.0,36.07843,47.843136,16.078432,31.764706,16.470589,0.0,100.0,0.0,40.0,7.0,481.799988,339.0,13.925,0.0,0.0,7845.0,0.0,255.0,,False
823.25,13.0,16.470589,26.274509,87.0,-3.90625,-1.5625,27.0,36.07843,47.843136,16.078432,31.764706,16.470589,0.0,100.0,0.0,40.0,4.0,481.799988,339.0,13.925,0.0,0.0,7845.0,0.0,255.0,,False
823.25,13.0,16.470589,26.274509,87.0,-3.90625,-1.5625,27.0,39.215687,47.843136,16.078432,31.764706,16.470589,0.0,100.0,0.0,40.0,4.0,481.799988,339.0,13.925,0.392157,0.0,7845.0,0.0,255.0,,False
823.25,13.0,16.470589,26.274509,87.0,-3.90625,-1.5625,27.0,39.215687,47.843136,19.215687,35.686275,18.431372,0.0,100.0,0.0,40.0,4.0,480.400024,339.0,13.535,0.392157,0.0,7845.0,0.0,255.0,,False
823.25,13.0,16.470589,63.92157,87.0,-3.125,-5.46875,27.0,39.215687,47.843136,19.215687,35.686275,18.431372,0.0,100.0,0.0,40.0,4.0,480.400024,339.0,13.535,0.392157,0.0,7845.0,0.0,255.0,,False
789.0,10.0,25.09804,63.92157,87.0,-3.125,-5.46875,79.0,39.215687,47.843136,19.215687,35.686275,18.431372,0.0,100.0,0.0,40.0,-8.0,480.400024,339.0,13.535,0.392157,0.0,7845.0,0.0,255.0,,False
789.0,10.0,25.09804,63.92157,87.0,-3.125,-5.46875,79.0,35.294117,47.843136,19.215687,35.686275,18.431372,0.0,100.0,0.0,40.0,-8.0,480.0,339.0,13.535,0.0,0.0,7845.0,0.0,255.0,,False
789.0,10.0,25.09804,63.92157,87.0,-3.125,-5.46875,79.0,35.294117,57.254902,25.882353,41.960785,23.921568,0.0,100.0,7.45098,40.0,-8.0,480.0,339.0,13.789,0.0,0.0,7845.0,0.0,255.0,,False
1350.0,16.0,25.09804,63.529411,87.0,-3.125,0.0,60.0,35.294117,57.254902,25.882353,41.960785,23.921568,0.0,100.0,7.45098,40.0,16.0,480.0,339.0,13.789,0.0,0.0,7845.0,0.0,255.0,,False
1350.0,16.0,22.745098,63.529411,87.0,-3.125,0.0,60.0,35.294117,57.254902,25.882353,41.960785,23.921568,0.0,100.0,7.45098,40.0,16.0,480.0,339.0,13.789,0.0,0.0,7845.0,0.0,255.0,,False
1350.0,16.0,22.745098,63.529411,87.0,-3.125,0.0,60.0,32.156864,55.294117,22.352942,38.431374,23.921568,0.0,100.0,5.882353,40.0,16.0,481.400024,340.299988,13.867,0.0,0.0,7845.0,0.0,255.0,,False
1350.0,16.0,22.745098,63.529411,87.0,-3.125,0.0,60.0,32.156864,55.294117,22.352942,38.431374,21.568628,0.0,100.0,5.882353,40.0,16.0,481.400024,340.299988,13.867,0.0,0.0,7845.0,0.0,255.0,,False
1646.0,22.0,21.17647,38.823528,87.0,-3.90625,-6.25,38.0,32.156864,55.294117,22.352942,38.431374,21.568628,0.0,100.0,5.882353,39.0,24.0,481.400024,340.299988,13.867,0.0,0.0,7845.0,0.0,255.0,,True
1646.0,22.0,21.17647,38.823528,87.0,-3.90625,-6.25,38.0,32.941177,55.294117,22.352942,38.431374,21.568628,0.0,100.0,5.882353,39.0,24.0,481.400024,340.299988,13.867,0.0,0.0,7845.0,0.0,255.0,,True
